text,label_name
shares standard chartered rose 1.2 ftse 100 royal bank shares rose barclays shares barc bcs 1.7,positive
shares nokia corp rose thursday cell phone maker said quarter earnings doubled share global handset market increased,positive
financial report published friday seb said net profit bn 2010 year earlier sek1 bn proposed 50 dividend increase sek1 .50 share,positive
sales department store division increased 15 sales clothing store subsidiary seppala increased sales hobby hall decreased 12,positive
request finnish media company alma media newspapers research manager jari finland research centre turku school future finland national economy model developed university,neutral
sweden gallerix sek denominated sales eur denominated sales 11,neutral
company supports global customers developing new technologies offers fast route product development applications volume production,neutral
investment place atria plans expand moscow market,neutral
new agreement continuation signed earlier year lemminkainen group cramo acquired entire construction machine fleet talo oy signed asimilar agreement '' said managing director finland,neutral
contract envisaged construction option units confirmed total value 500 mln euro mln,positive
june sold 30 percent stake nordstjernan investment group taken option acquire eqt remaining shares,neutral
kesko corporation stock exchange release kesko corporation aspo plc today signed agreement aspo acquires share capital kauko telko ltd subsidiary wholly owned kesko,positive
sponda plc stock exchange release december 2006 eur 1.5 billion syndicated credit facility sponda sponda signed agreement year syndicated credit facility total eur 1.5 billion,positive
stock exchange announcement 20 july 2006 basware share subscriptions warrants increase share capital total shares subscribed basware warrant program,neutral
contract covers platform optical designed increase forward return capacity transmission networks,positive
new plant planned electricity generation capacity 350 mw heat generation capacity,neutral
omx helsinki 25 index pct helsinki cap portfolio index pct higher,positive
sales growth cars considerably tires market '',neutral
maximum new shares subscribed exercising options 2004 stock option plan,neutral
result share issue number company shares increases shares share capital total eur,neutral
finnish real estate investor sponda plc said wednesday 12 march signed agreements danske bank helsinki branch year eur150 credit facility ilmarinen mutual pension insurance company year eur50 credit facility,neutral
route helsinki finland tallinn estonia cargo volumes increased 36 cargo volumes finland sweden fell,neutral
measures included increasing synergies scale grimaldi group personnel adjustments excess,neutral
rinkuskiai raised sales 18.1 percent million liters sales kauno alus grew 14.3 percent liters,positive
telecomworldwire-7 april 2006 tj group plc sells stake morning digital design oy finnish company tj group plc said friday april signed agreement selling shares morning digital design oy edita oyj,neutral
telecomworldwire-7 april 2006 tj group plc sells stake morning digital design oy finnish company tj group plc said friday april signed agreement selling shares morning digital design oy edita oyj,positive
new series shares subject trading helsinki stock exchange main list old series shares july 2006,neutral
fuel purchase contracts signed months delivery september november,neutral
tiimari operates stores countries -- including core finnish market -- generated turnover mln eur 2005,neutral
agreement biohit focus supplier pipettors disposable tips vwr customers europe,positive
combination services enabling offer complex strengthened service chain limited baltic port connections getting access world wide grimaldi network mediterranean africa north america says,positive
coming point allows investigators story high resolution video,neutral
company expects turnover 2010 slightly increase level 2009 adding market poor forecasts market development contract manufacturing business current year '',positive
acquisition considerably increase kemira sales market position russian metal industry coatings market,positive
january september 2007 finnlines net sales rose eur mn eur mn corresponding period 2006,positive
adjusted changes group structure division net sales increased 1.7,positive
change operational growing business '' said director marketing communications fiskars,positive
invest physical infrastructure provide know managing developing science technology parks '' said sunrise valley director,positive
february 2011 finnish broadband data communication systems provider teleste oyj hel tlt1v saw net profit eur2 .1 quarter 2010 000 period 2009,positive
finnish aktia group operating profit rose eur 17.5 mn quarter 2010 eur 8.2 mn quarter 2009,positive
finnish bank àland consolidated net operating profit increased eur 4.8 mn quarter 2005 eur 6.4 mn quarter 2006,positive
finnish financial group aktia reports operating profit eur mn january september 2009 eur mn corresponding period 2008,positive
finnish high technology provider vaahto group reports net sales eur mn accounting period september 2007 february 2008 increase 11.2 year earlier,positive
net sales finnish food industry company l+ñnnen tehtaat continuing operations increased 13 2008 eur mn eur mn 2007,positive
individual promotion generated slightly higher expected revenues,positive
biohit services current genesis customers customer base expected expand result agreement,positive
operating profit turnover month period increased respectively eur0 .9 eur8 .3 compared corresponding period 2005,positive
circulation revenue increased finland sweden 2008,positive
clothing chain sepp+ñl+ñ net sales increased 7.0 eur 30.8 mn,positive
construction volumes grow rate 10 15 percent annually,positive
finnish swedish construction markets estimated annual growth 2008,positive
biohit estimates total net sales continue grow 2009 favourable trends net sales lead profit 2009,positive
2009 fiskars cash flow operating activities amounted previous year,positive
"lithuania operating profit rose eur eur 70,000 corresponding period 2005",positive
fourth quarter 2008 net sales increased eur mn eur mn fourth quarter 2007,positive
international sales rose 59.8 eur mn,positive
kalmar generated net sales 11.3 mln euro mln 2005,neutral
net sales grew period x20ac million million x20ac million 2006,positive
net sales increased eur655 april june 2010 year earlier,positive
net sales rose year year eur59 .6 number chargers delivered went 41 million,positive
net sales totaled eur mn eur mn corresponding period 2005,positive
nokia noted average selling price handsets declined period mobile phone profit margin rose 22 percent 13 percent year ago quarter,positive
operating profit increased 145.1 eur 8.3 mn eur 3.4 mn,positive
operating profit margin increased 11.2 11.7,positive
operating profit rose eur mn eur 1.22 mn corresponding period 2009,positive
operating profit rose eur eur 2.8 mn fourth quarter 2008,positive
operating profit eur mn eur 23.0 mn,positive
ramirent net sales second june 30 euro million million 3.3 percent increase compared euro million quarter year,positive
revenue grew percent x20ac million million x20ac million,positive
ruukki announced signed agreement aker solutions norway supply 24 september 2010 unit finland,positive
ruukki delivery volumes selling prices showed favourable development company comparable net sales grew 50 year year ceo said,positive
sanoma magazines net sales estimated grow 2006,positive
bank forecasts finland grow 2010 2011,positive
"circuit overall production rate weekly basis excess average 40,000 tonnes day volumes excess 50,000 tonnes day reached individual days",positive
company consolidated operating profit amounted eur mn eur 4.14 mn year year,positive
department store division reported increase sales cent,positive
fair value company investment properties grew eur billion end march 2009 eur million year ago,positive
quarter best quarter 2009 net sales operating margin rose 12.2,positive
major breweries increased domestic beer sales 4.5 cent year 256.88 million litres 245.92 million litres 2004,positive
transaction adds fourth net sales,positive
operating profit rose 26.9 eur million,positive
purchase cramo second largest rental services provider latvian market,positive
priority 2009 strengthen company balance sheet increase cash flow '' ceo hannu said,positive
purchase operations yit strategy expand offering building system services '',positive
21 october 2010 finnish fishing tackle company rapala vmc corp hel rap1v said today net profit rose eur18 .9 months 2010 eur15 .1 period year earlier,positive
structures bim building information modeling software tekla model based software provider construction management delivery university project,neutral
according finnish metso minerals value company orders gone eur 1.9 bn 12 months,positive
finnish aldata solution signed contract supply gold system french retail chains,positive
finnish bank àland reports operating profit rose eur 21.3 mn second quarter 2009 eur 6.1 mn corresponding period 2008,positive
finnish financial group aktia operating profit 2009 increased eur mn eur 6.6 mn 2008,positive
finnish forest machinery manufacturer ponsse net sales grew eur mn quarter 2010 eur 37.5 mn corresponding period 2009,positive
finnish kci konecranes raised net sales growth estimate 2006 25 35,positive
finnish okmetic manufactures processes silicon wafers semiconductor sensor industries norwegian solar wafer company norsun signed contract okmetic supply norsun silicon crystals use solar cell manufacturing,positive
finnish pharmaceuticals company orion net sales rose eur quarter 2009 eur quarter 2008,positive
finnish ponsse signed agreement africa distribution support ponsse forest machines harvester heads information systems south africa,positive
south african sappi largest foreign forest industry company operating finland result acquisition finnish real corporation graphic papers business unit,positive
according deputy md pekka aim double turnover years,positive
according hkscan finland plan increase j+ñrvi suomen portti net sales eur eur 100mn,positive
advertising circulation revenues grew 3.4 0.4 respectively,positive
takeover cramo second largest rental services provider latvian market,positive
significant sales increase 18.6 russia,positive
alma media expects net sales increase forecast previously,positive
lemmink+ñinen profit accounting period went eur 3.1 mn eur mn year ago,positive
end march 2007 group order book eur 39.6 mn 42 corresponding period 2006,positive
time profit company increased 10 h1 reached ls,positive
aviation systems maintenance based kansas generated net sales usd 2.6 million 2008,neutral
increased share meat offering number new products segment '' said,positive
operating profit net sales 12 month period increased respectively eur10 .5 eur28 .8 compared financial year 2004,positive
operating profit net sales 12 month period increased respectively eur20 .8 .7 compared financial year 2004,positive
operating profit net sales 12 month period increased respectively eur21 .5 .1 compared 2005,positive
operating profit net sales 12 month period increased respectively eur4 .7 .7 compared 2004,positive
operating profit net sales month period increased respectively 3.4 compared corresponding period 2006,positive
operating profit net sales month period increased respectively eur13 .8 .6 compared corresponding period 2007,positive
operating profit net sales month period increased respectively eur0 .4 eur3 .2 compared corresponding period 2005,positive
operating profit net sales month period increased respectively eur18 .1 .6 compared corresponding period 2006,positive
operating profit net sales month period increased respectively eur7 .5 eur655 .5 compared corresponding period 2005,positive
operating profit net sales month period increased respectively eur15 .1 eur131 .5 compared corresponding period 2005,positive
operating profit net sales month period increased respectively eur16 .0 compared corresponding quarter 2006,positive
operating profit sales month period increased respectively eur0 .3 eur13 .1 compared corresponding period 2005,positive
operating profit turnover month period increased respectively eur2 .4 eur43 .8 compared corresponding period year ago,positive
operating profit turnover month period increased respectively eur17 .6 .9 compared corresponding period 2007,positive
operating profit turnover month period increased respectively eur0 .1 eur29 .0 compared corresponding period year ago,positive
cargo volume grew,positive
cargo volume increased approximately,positive
comparable operating profit totaled eur eur 2004,positive
digia said consolidated net sales january june 2010 .8 9.7 period 2009 eur61 .9,positive
diluted earnings share eps rose eur eur 0.05,positive
diluted earnings share eps rose eur versus eur,positive
diluted earnings share eps rose eur eur 0.64,positive
diluted earnings share eps rose eur eur 0.50,positive
diluted eps rose eur3 eur0 .50,positive
ebit margin 1.4 5.1,positive
editor note grimaldi generated 1.7 bln euro bln turnover 2005 ansa reported 29 2006,neutral
eps quarter eur0 .00 compared eur0 .01 quarter 2008 representing group net sales quarter eur15 .3 2.8 compared eur14 .9 quarter 2008,positive
eps continuing operations came 0.30 eur,positive
equity ratio compared quarter 2007 net sales frozen foods business totaled eur 11.0 quarter 2006,positive
eur928 000 q1 2010 2010 finnish textile clothing design company marimekko oyj hel mmo1v said today net profit rose eur928 000 quarter 2010 eur13 000 corresponding period year earlier,positive
finland based elcoteq se privately held provider electronics manufacturing services communications companies said thursday signed long term manufacturing supply deal communications equipment company corp,positive
finnish cutlery hand tools maker fiskars oyj abp hel fisas said today net profit rose eur million usd 33.6 quarter 2010 eur million year earlier,positive
finnish department store chain stockmann oyj abp net profit rose 39.8 mln euro mln months 2007 mln euro mln period 2006,positive
finnish lifting equipment maker konecranes oyj said july 30 2008 net profit rose mln euro 111.1 mln half 2008 mln euro 89.1 mln period 2007,positive
finnish messaging solutions developer tecnomen corporation omx helsinki said thursday 11 december received expansion order convergent charging solution latin america,positive
finnish metal industry solutions supplier outotec oyj net profit rose mln euro mln months 2007 mln euro mln period 2006,positive
finnish metal products company componenta oyj net profit rose mln euro mln quarter 2007 5.3 mln euro 7.3 mln period 2006,positive
finnish office supplies computer accessories dealer group plc said net profit rose 1.3 mln euro 1.7 mln 2006 1.13 mln euro 1.5 mln 2005,positive
finnish security privacy software solutions developer stonesoft oyj said january 2008 preliminary sales stonegate products grew 59 pct year year 3.6 mln euro 5.3 mln fourth quarter 2007,positive
finnish silicon wafer technology company okmetic oyj omx helsinki okm1v reported thursday august operating profit eur5 .3 period january june 2008 eur3 .3 corresponding period 2007,positive
finnish software developer solutions oyj said net profit increased 3.5 mln euro 4.6 mln 2006 2.3 mln euro 3.0 mln 2005,positive
quarter underlying operating profit rose 41 mln eur 33 mln year earlier,positive
following acquisition strengthen presence finland serving operators office market mobile fixed networks construction installation maintenance services,positive
months 2010 company net profit rose eur30 corresponding period 2009,positive
helsinki afx retail wholesale group kesko reported net sales mln eur february increase 10.8 pct year year,positive
net sales 2010 seen grown .3 .3 2009,positive
sales returned growth april june 2010 ceo pekka said,positive
ragutis controlled finnish brewery reported 5.4 cent rise beer sales million litres held cent market share,positive
svyturys utenos alus controlled nordic group baltic beverages holding bbh posted 4.7 cent growth beer sales january million litres,positive
2007 generated revenue nok approx,neutral
addition kone signed year maintenance contract escalators,positive
december members lithuanian brewers association sold total 20.3 million liters beer increase 1.9 percent sales million liters december 2004,positive
january september 2009 group net interest income increased eur mn eur mn january september 2008,positive
q1 2010 bank àland net interest income increased eur 9.1 mn eur 9.7 mn,positive
sweden operating profit period review totaled eur 3.4 mn 30.8 corresponding period 2005,positive
fourth quarter 2009 orion net profit went 33.8 year year eur33,positive
second quarter 2010 group net profit rose eur 3.1 million eur 2.5 million april june 2009,positive
second quarter 2010 group net profit rose eur3 .1 eur2 .5 april june 2009,positive
quarter net sales increased 12 year year eur million comparable currency rates growth,positive
quarter net sales increased 12 year year .5 comparable currency rates growth,positive
incap estimates generate revenue 10 mln euro 13.2 mln indian operations 2007,neutral
market share widened 48.51 percent percent year earlier,positive
total annual revenue comes 160 mln .3 mln euro,neutral
kesko agro eesti retailer wholesaler grain agricultural warehousing machinery accessories net sales million euros 2007 increase tenth year,positive
kesko car import business auto saw sales grow 17.1 pct,positive
kone net sales rose 14 year year months 2008,positive
adp news feb 11 2009 finnish management software solutions provider ixonos oyj hel said today net profit rose eur 3.5 million usd 4.5 2008 eur 3.1 million 2007,positive
adp news feb 12 2009 finnish solutions provider affecto oyj hel afe1v said today net profit rose eur 8.5 million usd 11 2008 eur million 2007,positive
adp news feb 2009 finnish fishing tackle company rapala vmc corp hel rap1v said today net profit rose eur 19.2 million usd 24.6 2008 eur 17.5 million 2007,positive
adp news nov 2008 finnish electronic measurement products solutions maker vaisala oyj omx vaias said today net profit rose eur 18 million usd 23.1 months 2008 eur,positive
adp news oct 29 2008 finnish lifting equipment maker konecranes oyj omx kcr1v said today net profit rose eur million usd months 2008 eur million,positive
metso expects net sales increase 10 2008 comparable exchange rates,positive
real generated turnover eur5 .6 bn 2006 employees,neutral
"neste oil corp signed long term procurement contracts oy oy owned finnish food manufacturers supply animal fat biodiesel production neste 200,000 porvoo finland refinery",positive
net interest income increased 4.5 eur 31.4 mn eur mn 2004,positive
net interest income eur mn eur mn 2008,positive
net interest income eur 39.3 mn eur 32.7 mn,positive
net sales vegetable oil business rose eur 10.6 mn eur 10.1 mn,positive
nokia multimedia net sales totaled eur 5.7 bn 45 corresponding period 2005,positive
operating income rose eur mn eur mn 2009,positive
operating profit kauppalehti group rose eur 1.5 mn eur 1.3 mn marketplaces eur 1.3 mn eur 1.0 mn quarter 2006,positive
operating profit rose eur mn eur mn,positive
operating profit rose mln eur 19.9 mln,positive
operating profit rose eur 1.6 mn eur 1.1 mn corresponding period 2006,positive
operating profit rose eur mn eur 23.2 corresponding period 2006,positive
operating profit rose eur 13.5 mn eur 9.7 mn corresponding period 2006,positive
operating profit rose eur mn eur 14.9 mn corresponding period 2006,positive
operating profit rose eur 27.8 mn eur 17.5 mn 2008,positive
operating profit rose eur 3.2 mn eur 1.0 mn corresponding period 2008,positive
operating profit rose eur 4.7 mn eur 3.6 mn,positive
operating profit rose eur 4.7 mn eur 4.6 mn,positive
operating profit rose eur 9.2 mn eur 6.8 mn corresponding period 2007,positive
operating profit rose eur2 .4 eur1 .6 year earlier,positive
operating profit surged eur21 000,positive
operating profit totaled eur mn slightly eur mn corresponding period 2006,positive
operating profit totaled eur 5.5 mn eur mn,positive
operating profit eur 11.4 mn eur 7.5 mn,positive
operating profit eur mn 23 eur mn,positive
order intake grew 40 year year 30 year year respectively eur million eur 1.7 billion respective january september july september 2010 periods,positive
orders received grew 55 year year,positive
orion operating profit increased 2004,positive
passenger volumes rose 8.4 accounting period,positive
passenger related revenue rose 5.1 eur mn eur mn 2009,positive
press release october 2009 ruukki signed contract deliver install steel structures bridge kyronsalmi strait savonlinna finland,positive
pretax profit rose eur 0.6 mn eur 0.4 mn corresponding period 2005,positive
pretax profit rose eur mn eur corresponding period 2005,positive
pretax profit rose eur 17.8 mn eur 14.9 mn 2005,positive
pre tax profit totaled eur mn eur mn,positive
previously company ebit sales growth 20 pct 10 pct respectively year,positive
previously company estimated operating profit reach level 2005,positive
profit period totaled eur mn eur mn corresponding period 2006,positive
profit period eur 5.9 mn eur 1.3 mn,positive
profit period eur 9.8 mn eur 6.0 mn 2004,positive
revenue grew 12 percent x20ac 3.6 billion us$ 4.5 billion,positive
revenue july september grew 14 percent euro million year earlier company said thursday,positive
revenues time grew 14 percent 43 million euros,positive
ruukki signed contract deliver install steel structures bridge kyronsalmi strait savonlinna finland,positive
sales latin america increased 42 eur total 8.7 mn mobile devices sold area representing increase 32 corresponding period 2009,positive
sales clothing developed best,positive
sanoma magazines finland net sales grew eur mn eur mn,positive
satama net profit quarter 2007 rose euro euro period 2006,positive
section regional news demand finnair asian traffic measured passenger kilometers 34.9 august compare year,positive
svyturys utenos alus controlled nordic group baltic beverages holding bbh posted 6.1 percent growth beer sales january september million liters,positive
increase estimated sales 117 million year,positive
agreement expands tekla structures scope use bridge design,positive
aim increase sales fifth 2006,positive
chain posted sales million euros 2005 rise percent year year,positive
company expects net sales 2008 increase 10 2007,positive
company expects net sales half 2008 reach previous year level,positive
company process building new fleet placed orders 10 max dwt,positive
company operating income ebit totalled eur mn eur mn year year,positive
eps outlook increased 5.6 pct 2007 7.0 pct 2008,positive
fair value investment properties totaled eur mn eur mn 2006,positive
finnish government announced wednesday sold 32 percent stake chemicals fertilizer group kemira oyj x20ac million million sending company share price percent,positive
firm generated sales mln eur 2005,neutral
german company signed code share agreement oneworld member -- american airlines inc based amr corp nyse amr,positive
helsinki based company owns salomon atomic brands said net profit rose 15 percent months dec 31 x20ac 47 million million x20ac 40.8 million year earlier,positive
increase capital stock registered finnish trade register 20 november 2006,positive
operating profit grain trading increased eur 2.0 mn eur 1.4 mn 2005,positive
stock rose second day wednesday bringing day rise .0 2.0,positive
stock rose day tuesday bringing day rise .50 1.8,positive
transaction line aspo strategy expand baltic sea region eastern markets,positive
transactions increase earnings share quarter eur0,positive
recovery base metals prices increased demand metals china,positive
new extends comptel global presence total 18 countries serving 250 customers 80 countries worldwide,positive
tietoenator uses nokia intellisync mobile suite wireless email calendar device management capabilities company extend services customers,positive
total operating revenue grew year year eur61,positive
vacon cash flow operations grew eur mn eur 21.9 mn year ago,positive
vacon supply drives power range 200 kw mw,neutral
strengthen existing partnership cybercom '' says teleste,positive
acquisition teleste plans expand market presence video services partner cable operators service providers,positive
acquisition company expand offering north central south america said,positive
extension new contract engines plant produce 100 mw said,positive
yit says acquisition strategy expansion central eastern european markets,positive
basware product sales grew strongly financial period 24 percent,positive
second quarter 2010 growth net sales quarter '' said rosen ramirent ceo,positive
transaction strengthens position design branded goods '' said fiskars president ceo heikki groups relatively operations,positive
february 2011 finnish textile clothing company marimekko oyj hel mmo1v said today preliminary operating profit grew eur8 .2 2010 eur6 .3 2009,positive
finnish componenta published new long term strategy period 2011 2015 aim growing customers,neutral
finnish larox signed contract talvivaara project delivery filters talvivaara nickel sotkamo finland,positive
affecto expects net sales 2010 increase 2009 level reached eur 103 million,positive
cash flow operations rose eur mn eur 15.6 mn 2007,positive
commission income rose eur 16.1 mn eur mn 2004,positive
componenta objective agreement increase business existing production lines,positive
earnings share january june 2010 eur0 .30 increase 20 year year eur0,positive
earnings share eps rose eur 0.11 eur 0.03,positive
elisa said mobile subscriptions grew percent 2007 mainly customers adopting called generation mobile technology,positive
eps quarter came eur 0.33 eur year ago ahead forecast 0.33 eur,positive
eps grew 0.04 eur 0.02 eur,positive
exports grew 16.5 percent million liters,positive
finnish investment group panostaja oyj said net profit went 8.6 mln euro 11.4 mln fiscal 2005 06 ended october 31 2006 2.8 mln euro 3.7 mln period fiscal 2004 05,positive
finnish metal components supplier componenta oyj said net profit went 3.5 mln euro 4.5 mln 2006 2.2 mln euro 2.8 mln 2005,positive
finnish silicon wafer technology company okmetic oyj omx helsinki okm1v reported thursday 30 october operating profit eur7 .4 january september 2008 eur6 .1 corresponding period 2007,positive
fiskars brands report net sales eur mn eur mn,positive
geosentric oyj geosolutions business unit gypsii mobile digital application geo mobility social networking platform signed agreement gypsii mobile social networking platform available customers china mobile,positive
helsinki afx outokumpu technology said signed 3.5 mln eur agreement erdenet mining corporation engineering plant built erdenet site,positive
proportion paid standing orders grew 2009,positive
addition demand finland export lining stone products increased,positive
january september 2007 group net sales continuing operations rose eur mn eur mn corresponding period 2006,positive
july september 2008 yit net sales increased eur mn compared eur mn corresponding period 2007,positive
reporting period net sales rose year year .3 business acquisitions realized half 2008 09 effect eur10 .9 review period,positive
reporting period company operating profit grew eur million,positive
year net sales rose eur million eur million,positive
year company raised turnover approximately million litas eur mln 6.1 million litas 2004,positive
adp news nov 18 2008 finnish ac drives manufacturer vacon oyj omx said today set new representative offices romania ukraine serve growing markets eastern southeastern europe,positive
marimekko group year net sales estimated increase 10,positive
net sales surged 30 eur 36 million,positive
net sales went year year eur 29 million affected business acquisitions realized previous financial period effect eur 5.1 million review period,positive
market share rose percent 48.51 percent year earlier,positive
nokia world largest mobile phone manufacturer china china largest mobile phone distributor long standing partnership continues grow stronger time,positive
october december sales 302 mln eur pct increase year year,positive
olvi controls 94 percent stake ragutis le coq said annual report published earlier year lithuanian brewery sales reached million euros year rise percent 12.49 million euros 2004,positive
olvi expects sales market share increase quarter 2010,positive
olvi target strengthen market share soft drinks mineral ciders long drinks energy drinks,neutral
operating profit increased eur 14.0 mn eur 4.9 mn corresponding period 2005,positive
operating profit asian plants grew,positive
operating profit totaled eur eur 2004,positive
operating profit totalled eur mn eur 23.5 mn year year,positive
production capacity increase 36 000 85 000 tonnes year raw material continue recycled paper board,positive
profit period increased eur 2.9 mn eur 10.5 mn,positive
profit share eur eur 0.87,positive
return capital employed rose 4.8 percentage points,positive
revenue july september grew 21 percent euro 2.3 billion finnish company said thursday,positive
revenue grew percent .2 million us$ million million,positive
ruukki order book end 2010 30 year year 10 quarter quarter,positive
ruukki signed contract norwegian company veidekke,positive
sales finland rose 3.9 international growth 0.7,positive
sales security system packaging increased slightly,positive
stora enso quarter pre tax profit doubled eur,positive
strongest growth seen new markets russia czech republic slovakia,positive
airline ordered airbus a350 900 aircraft deliveries 2011 lead airline latest variant series engines called,positive
company smelter operations increasing annual production capacity tonnes copper,positive
company market share continued increase,positive
company scheduled traffic measured revenue passenger kilometres rpk grew nearly passengers carried scheduled flights february 2009,positive
company said investments new market areas resulted sales increase sweden poland russia lithuania,positive
disposal autotank strengthen aspo capital structure '' commented nyberg ceo aspo,positive
earnings share quarter came 0.25 eur eur quarter year earlier,positive
economic rate sponda property portfolio rose 91.2 2006,positive
finnish supplier bss oss vas telecom operators tecnotree received expansion orders worth total us$ 7.3 mn convergent charging generation messaging solutions latin america company announced operators placed orders,positive
group 12 month operating profit grew 31 percent million euros,positive
growth talentum customers started end 2009 continued reporting period company stated,positive
growth net sales half 2008 28 compared half 2007,positive
pretax profit group life insurance business increased eur 36 million eur 27 million,positive
pretax profit group life insurance business increased eur27,positive
total delivery volume paper businesses 2010 tonnes tonnes 2009,positive
value firm forestry holdings increased sek 3.6 bn,positive
new deal strengthened partnership telemig celular tecnomen started beginning telemig prepaid operations,positive
turnover rose eur21 eur17,positive
stora enso tailor short run demand packaging market,positive
yit construction town signed lease contract town travel centre office facilities,positive
upgrade intended raise network capacity 450 mhz mhz cities enabling bi services digital television broadband data,positive
finnish company stockmann signed contract company technopolis,neutral
according notice ab publ helsinki branch 10 august 2009 divested total alma media shares ilkka yhtyma oyj kaleva kustannus oy conditions agreement companies july 2009,neutral
previously announced geosentric oyj entered financing agreements lead investor june 30 2010 enabling company receive financing aggregate,neutral
time market automated liquid handling devices larger pipettes according biohit,neutral
efore ceo reijo said company developed delivered power supply units respective systems based technology chinese sector company corp,neutral
